Close_CW8.PA,High_CW8.PA,Low_CW8.PA,Open_CW8.PA,Volume_CW8.PA,dat
410.7785034,411.1636047,409.1896057,409.1896057,9730,10/20/2021
410.0512085,410.9968872,408.8678894,409.1900024,1994,10/21/2021
411.0660095,412.8684998,411,411.3522949,2045,10/22/2021
413.4599915,413.8198853,411,411.5,20337,10/25/2021
416.4353027,417.2200012,415,415.4504089,1858,10/26/2021
414.5625916,415.6697998,413.7000122,415.1741028,2547,10/27/2021
413.2698975,414.8475952,412.0499878,413.9999084,3020,10/28/2021
417.1520081,417.1520081,411.4971008,411.6499939,5609,10/29/2021
418.053009,419.8500061,417.2999878,418.471405,2978,11/1/2021
419.5296936,419.6474915,417.3099976,417.4363098,24957,11/2/2021
419.545105,419.8272095,418.8100891,419.4945984,2349,11/3/2021
423.9099121,425,422.8999939,423.4623108,2971,11/4/2021
426.0903015,428.2098999,424,424.0499878,4499,11/5/2021
425.0371094,426.0421143,424.3900146,424.831604,5913,11/8/2021
423.611908,425.3579102,422.2720032,423.730011,8106,11/9/2021
425.1300049,425.5498962,422.5010071,424.2528992,90953,11/10/2021
425.4914856,425.9787903,424.1000977,424.7099915,45214,11/11/2021
428.2267151,428.2797852,425.6199951,426.1199036,3654,11/12/2021
430.0119934,430.2799072,428.3356018,428.8493958,4107,11/15/2021
433.8200073,434.0899048,430.6004028,431.3599854,8422,11/16/2021
433.5042114,434.5289001,432.980011,434.269989,2534,11/17/2021
432.0299988,434.2399902,430.175415,433.1700134,3052,11/18/2021
433.6000061,435.4399109,432.7999878,434.408905,3458,11/19/2021
435.9699097,437.7654114,434.1411133,435.4283142,51471,11/22/2021
430.0299988,433.829895,429.1000977,431.6799927,4674,11/23/2021
433.7406921,434,430.8999939,432.3800049,4998,11/24/2021
434.9020996,435.480011,434.1612854,435.3699036,26547,11/25/2021
420.2900085,425.9299011,419.5802002,424.7200012,14031,11/26/2021
425.019989,427.0899048,423.5559082,425.7000122,6898,11/29/2021
419.7427063,422.6300049,417.1499939,420.0151062,5571,11/30/2021
424.2298889,424.707489,420.5,420.6242981,8871,12/1/2021
416.7898865,418.5299072,412.2000122,415.8800049,8074,12/2/2021
415.677002,421.2255859,413.9010925,420.230011,5179,12/3/2021
420.4154053,421.1997986,415.2000122,418.607605,3660,12/6/2021
431.6600037,431.980011,424.4260864,424.5557861,5539,12/7/2021
427.1600037,432.2842102,427.1600037,430.8288879,4931,12/8/2021
429.7174072,429.7174072,428,429.3328857,2317,12/9/2021
427.2880859,430.6647034,426.5325012,427.5563965,2555,12/10/2021
426.5874939,432.2796936,426.4549866,430.4081116,3988,12/13/2021
422.6958008,428.800293,422.2999878,428.4487915,2164,12/14/2021
422.8529053,425.2514954,422.8529053,424.8900146,2560,12/15/2021
428.405304,433.1697998,428.1872864,430.8699951,7935,12/16/2021
425.4195862,426.927887,420.5524902,425.5828857,3674,12/17/2021
415.8898926,419.82901,415.6000977,417.5939941,6157,12/20/2021
423.0653076,423.0653076,420.1158142,420.9129944,1919,12/21/2021
427.1954041,427.1954041,423.6644897,425.6246033,1482,12/22/2021
431.9057922,431.9562073,428.5,428.8471985,2029,12/23/2021
431.5656128,431.5656128,429.5,430,1943,12/24/2021
434.449707,434.9042969,430.5523071,430.6919861,2871,12/27/2021
436.7999878,438.7580872,435.5725098,436.0177917,3888,12/28/2021
434.9125977,438.302002,433.8429871,437.4599915,4682,12/29/2021
437.0380859,437.6384888,436,436.1547852,2364,12/30/2021
434.9754944,435.7598877,434.2001038,435.4299927,1575,12/31/2021
435.9898987,437.2461853,433.7018127,435.5429077,6803,1/3/2022
437.956604,440.4400024,436.5,439.1199951,4151,1/4/2022
436.6000061,438.079895,435.9572144,437.4400024,4551,1/5/2022
429.9147034,431,426.8500061,430.1099854,40766,1/6/2022
426.7670898,431,425.0020142,428.8981934,4443,1/7/2022
420.9177856,428.0726013,418.751709,428.0726013,7556,1/10/2022
426.1445923,428.1777039,423.5986938,426.3316956,3518,1/11/2022
428.3505859,430.5,427.25,429.7999878,3133,1/12/2022
427.0698853,428.2999878,425.7680054,426.4086914,3946,1/13/2022
421.1044922,423.2185059,419.5,421.5289001,4569,1/14/2022
424.5535889,425.0086975,422.5,422.9715881,4639,1/17/2022
419.896698,422.0423889,418.8999939,421.980011,5309,1/18/2022
418.1351929,421.9283142,416.2601013,416.8066101,5045,1/19/2022
421.5596924,421.5596924,415.8634949,417.1499939,5265,1/20/2022
411.829895,413.059906,406.5119934,412.4400024,14785,1/21/2022
395.134491,408.8570862,394.3800049,407.8840942,21288,1/24/2022
399.5494995,404.3049927,396.5799866,401.1693115,24727,1/25/2022
407.5502014,409.7539063,403.2463989,403.7391968,9142,1/26/2022
409.7383118,411.8163147,399.5494995,400.449585,5587,1/27/2022
405.3077087,405.7898865,398.6205139,405.7341919,49577,1/28/2022
413.2698975,413.368103,408.6162109,410.5599976,5390,1/31/2022
416.3160095,416.9971008,413,414.7467957,10874,2/1/2022
417.4896851,420.75,417.2398071,419.0143127,5291,2/2/2022
409.6199951,417.1200867,409.6199951,417.0799866,4683,2/3/2022
405.0700073,410.8727112,403.1000061,410.2782898,33409,2/4/2022
408.0726013,410,405.947998,408.8263855,15233,2/7/2022
409.9863892,410.3198853,406.7001038,408.8900146,3566,2/8/2022
415.6299133,415.9798889,411.9132996,412.6700134,2858,2/9/2022
413.0799866,417.3898926,412.5614014,416.7799988,6686,2/10/2022
410.5054016,413.4999084,409,410.5061951,34740,2/11/2022
406.2774963,407.0574036,402,405.8113098,5119,2/14/2022
409.8196106,410.627594,405.7157898,405.7900085,7710,2/15/2022
408.0100098,411.2744141,407.25,409.4299927,3541,2/16/2022
406.2496948,410.1843872,404.8800049,409.730011,1950,2/17/2022
401.2647095,405.4187012,400.8200073,404.8084106,5887,2/18/2022
396.8981934,402.7998962,396.3999939,402.4478149,6067,2/21/2022
398.0870972,401.2235107,393.2000122,394.146698,10242,2/22/2022
395.5606995,400.5820923,394.7094116,398.8471985,6418,2/23/2022
390.4165039,391.8742065,382.1900024,384.2600098,23142,2/24/2022
402.6943054,402.6943054,393.411499,395.3200073,4336,2/25/2022
404.661499,405,398.6966858,401.0499878,46972,2/28/2022
402.2106934,406.9938965,401.0985107,405.9914856,7964,3/1/2022
406.3138123,407.8781128,399.6534119,400.9859924,3680,3/2/2022
405.8359985,410.4325867,404.9169006,408.2123108,10940,3/3/2022
401.9672852,406.5881042,400.9312134,404.8062134,10172,3/4/2022
400.0000916,404.4299927,396,398.887207,13412,3/7/2022
391.444397,397.0750122,390.6400146,392.7817993,11154,3/8/2022
397.3500977,398.1000061,394.1525879,394.7150879,59916,3/9/2022
394.4607849,400.7604065,392,398.3883057,4492,3/10/2022
398.5889893,403.9294128,397.3056946,398.4200134,43753,3/11/2022
394.4291992,399.1980896,394.0000916,398.0100098,44551,3/14/2022
398.1098938,398.2380066,387.7367859,390.0385132,5642,3/15/2022
405.7999878,406.9700012,402.9979858,403.7999878,7929,3/16/2022
407.3475952,408.4498901,404.8999939,408.2399902,18745,3/17/2022
413.7674866,413.934906,408.726593,409.9317932,2880,3/18/2022
416.6900024,418.6000061,415,415.2380981,4645,3/21/2022
421.0145874,421.6199951,417.4511108,418.9094849,5585,3/22/2022
420.2204895,422.0899048,419.7243042,421.7919006,3112,3/23/2022
419.9797974,421.4299927,419.2000122,420.4161072,17983,3/24/2022
422.3388977,423.9400024,420.2999878,421.7478027,3593,3/25/2022
423.5336914,425.9700012,423.2999878,424.3299866,5752,3/28/2022
426.3609924,428.4400024,424.8287964,426.9299927,6727,3/29/2022
424.7026062,427,423.8999939,426.8687134,4031,3/30/2022
423.9815063,426.4075928,423.8421936,424.265686,4479,3/31/2022
422.6799927,424.4919128,422.0411072,422.5385132,2417,4/1/2022
427.54599,427.8103943,422.7999878,424.3226013,3285,4/4/2022
429.0445862,430,427.5499878,429.269989,4685,4/5/2022
420.7969055,427.9999084,419.5,427.1058044,4698,4/6/2022
419.4313965,424,419.4313965,421.6400146,2269,4/7/2022
425.4769897,426.7000122,423.02771,425.7597961,3239,4/8/2022
419.1980896,422.6419067,418.2999878,422.6419067,3573,4/11/2022
421.2738037,421.5690918,414.7278137,415.9789124,4899,4/12/2022
419.0834961,419.8294067,416.920105,419.2651978,2374,4/13/2022
421.9487,423.4996948,418.758606,419.5072937,1748,4/14/2022
422.1221924,422.4273071,416.0000916,420,3104,4/19/2022
422.6600037,425,421.2781982,421.3786926,3568,4/20/2022
422.990387,425,421.4501953,421.9775085,2852,4/21/2022
412.6322021,418.1860046,412.6322021,417.1122131,5397,4/22/2022
405.8200073,408.1671143,404.1625061,405.1130981,8096,4/25/2022
406.008606,412.2174988,405.7000122,411.6170959,3169,4/26/2022
409.469696,410.9890137,404,405.8945007,4122,4/27/2022
412.0141907,415.4013062,409.4970093,412.8348999,19958,4/28/2022
412.6582947,417,411.196991,415.8729858,7269,4/29/2022
404.1567993,410.5075073,402.9299927,406.6199951,6919,5/2/2022
410.0787048,410.0787048,405.2797852,407.6582947,3206,5/3/2022
404.771698,409.9421082,404.771698,409.6124878,2024,5/4/2022
405.5700073,415.7105103,405.0000916,415.3645935,2741,5/5/2022
399.9432068,404.9598999,394.710907,404.7796021,9078,5/6/2022
389.5505066,399.3008118,389.2500916,398.6156921,6572,5/9/2022
387.0119019,394.093811,386.2503052,390.8338928,5131,5/10/2022
391.7536011,393.7898865,385.7945862,389.9956055,4049,5/11/2022
388.4124146,390.9794922,382.6000061,383.5057983,6300,5/12/2022
397.269989,398.479187,391.6022949,392.0021973,5701,5/13/2022
395.7799988,397.9195862,394.4414978,396.1516113,4344,5/16/2022
398.2799988,401.8999939,395.3999939,397.7493896,5585,5/17/2022
392.4024963,400.1059875,392.1000061,399.4042969,3659,5/18/2022
384.6440125,388.5599976,381.9899902,387.8053894,6274,5/19/2022
383.9866028,389.667511,382.5462036,386.8581848,4076,5/20/2022
388.3526917,389.4169922,383.8999939,388.7095947,8556,5/23/2022
379.5188904,384.7742004,378.6507874,382.758606,5308,5/24/2022
386.4367065,387.8504944,383.4606018,386.1848145,4572,5/25/2022
392.0159912,392.7995911,387.2999878,387.4558105,1116,5/26/2022
399.5766907,399.5766907,392,392.8077087,3081,5/27/2022
402.2833862,404.8146973,401.0039063,403.7979126,3253,5/30/2022
396.237915,402.3754883,396.237915,400.6795044,3775,5/31/2022
397.9407043,402.5450134,397.5239868,400.9256897,17413,6/1/2022
398.9125977,399.9884033,396,398.8500061,2170,6/2/2022
397.699707,402.4902039,396.7486877,402.3062134,1578,6/3/2022
401.1471863,403.8671875,399.8351135,400.2900085,2410,6/6/2022
399.8920898,400.8711853,396.2401123,398.1300049,2489,6/7/2022
400.5627136,401.8500061,398.1601868,401.6051941,1717,6/8/2022
396.8305054,400.8999939,394.6842041,397.8705139,2864,6/9/2022
384.9339905,397,384.5,392.3060913,5615,6/10/2022
375.485199,381.1872864,373.4299927,379.7399902,8975,6/13/2022
372.6575012,378.0274963,371.8023071,377.5,3974,6/14/2022
375.5220947,377.2999878,370.8977051,372.1375122,3701,6/15/2022
364.6900024,375.0076904,362.7001038,374.5133972,6624,6/16/2022
364.6059875,367.5813904,361.7901001,364.7026062,5181,6/17/2022
366.4028015,366.4028015,363.4100037,364.3652954,4396,6/20/2022
370.5098877,371.1694946,367.1600037,367.8819885,3293,6/21/2022
369.8129883,370.7839966,364.5,366.7752075,5899,6/22/2022
370.5227966,372.6048889,366.571106,367.3815918,6339,6/23/2022
379.1453857,379.6271973,373.322998,373.322998,2760,6/24/2022
380.6000061,384,379.1499939,382,6026,6/27/2022
380.5541992,386.1296082,380.387085,382.3337097,4632,6/28/2022
377.2589111,378.6919861,374.6499939,375.9751892,1525,6/29/2022
373.4429016,375.3353882,370.6672058,373.2550049,11146,6/30/2022
375.2526855,377.5609131,369.5429993,369.9641113,4261,7/1/2022
377.2520142,377.9400024,375.7615967,376.9668884,2404,7/4/2022
376.1199036,380.9750977,375.3001099,379.1466064,3407,7/5/2022
384.7600098,387.2695007,382.1311035,383.1622009,4163,7/6/2022
392.3309021,392.3800049,387,387.5787048,6570,7/7/2022
394.3340149,395.4576111,390.9396973,392.3800049,4819,7/8/2022
392.0765991,394.6029053,390,391.1122131,1351,7/11/2022
393.0270081,394,390.5,391.4757996,1163,7/12/2022
386.8277893,393,384.6325989,391.3178101,1932,7/13/2022
383.6954041,388.4299011,382.5,388.0675049,762,7/14/2022
390.7127075,391.3999939,385.5,386.4599915,1382,7/15/2022
392.4360046,394.9899902,391,392.8543091,2287,7/18/2022
392.8077087,392.8077087,385.4699097,388.5809021,2061,7/19/2022
398.2062988,398.2998962,394.447998,395.7417908,1318,7/20/2022
399.3308105,399.3308105,395,397.6603088,2849,7/21/2022
398.901886,403.4585876,398.901886,400.0859985,1712,7/22/2022
398.9317932,400,397,398.4578857,2579,7/25/2022
398.1659851,400.9100037,397.5,398.1173096,1723,7/26/2022
402.3720093,402.8642883,399,400.1494141,6992,7/27/2022
407.7141113,407.8131104,402,403.4598999,6314,7/28/2022
411.2294922,414,409.2276917,409.5625,2762,7/29/2022
412.2025146,413.5498962,409.7763062,412.5144958,3060,8/1/2022
412.3877869,413.4200134,408.7000122,410.0700073,2272,8/2/2022
416.4877014,416.8099976,411.2049866,411.9887085,6968,8/3/2022
414.9389954,418.3122864,414,416.4956055,7338,8/4/2022
414.0773926,416.5,413.0838013,415.5599976,3718,8/5/2022
417.0047913,419.2550964,415.6402893,417.5914001,2892,8/8/2022
412.4996033,416,411.3001099,415.625,3856,8/9/2022
416.2007141,416.2903137,411.5,411.9837952,4334,8/10/2022
418.8965149,420.5137939,417.1633911,419.2573853,2507,8/11/2022
422.6991882,422.8999023,418.4684143,418.8424988,2649,8/12/2022
427.5405884,427.5567932,424,425.2641907,3776,8/15/2022
429.614502,431,427.0192871,429.5270081,3241,8/16/2022
425.8355103,430.9299927,425.5596924,430.6473999,2596,8/17/2022
429.1943054,429.1943054,425.6300049,425.9324036,2273,8/18/2022
426.631012,429.3399963,426.4325867,428.75,4070,8/19/2022
424.0210876,426.7598877,422.3201904,426.0929871,2508,8/22/2022
421.2000122,424.4599915,420.1801147,422.9562073,1462,8/23/2022
422.7874146,423.6239014,419.3200989,421.0667114,1438,8/24/2022
424.5624084,425.6299133,423.1326904,424.8900146,1863,8/25/2022
418.7255859,427.9143066,417.442688,427.2908936,3384,8/26/2022
411.4053955,413.4126892,409.5,413.3363037,4921,8/29/2022
407.1134033,414.5799866,405.6799927,412.6716003,2219,8/30/2022
403.5846863,409.4183044,403.338501,408.6300049,3911,8/31/2022
400.9786987,401.7047119,398,400.5042114,4459,9/1/2022
406.6249084,410.0100098,402.1000061,403.2900085,2516,9/2/2022
403.9924927,404.3800049,401.8001099,404.3800049,3254,9/5/2022
403.7000122,405.8799133,400.3099976,403.0302124,2320,9/6/2022
401.9627075,402.4790955,399.7000122,400.4234924,2940,9/7/2022
407.7322998,407.822998,401.5,405,2267,9/8/2022
410.7651062,411.6622009,405.5,405.971405,2288,9/9/2022
413.6643066,414.3599854,407.7540894,408.7106934,6820,9/12/2022
406.4500122,415.4414063,405,414.5799866,3059,9/13/2022
403.2976074,404.8692017,401.2000122,404.3225098,4613,9/14/2022
400.9750977,405.4512024,399.1700134,404.9700012,2428,9/15/2022
393.4367981,397.559906,392.5,396.2662964,4679,9/16/2022
394.6099854,396.5015869,392,394.0799866,4572,9/19/2022
394.0975952,399.0606995,393,397.75,1980,9/20/2022
398.6809082,399.1534119,394.6000061,395.0799866,27484,9/21/2022
390.155304,394.1034851,389.5,390.4963989,6408,9/22/2022
385.6000977,390.2600098,385.0907898,389.7999878,8053,9/23/2022
386.4836121,389.4653015,383.9259949,385.8944092,4657,9/26/2022
386.3941956,390.1023865,386.3941956,388.0036011,2330,9/27/2022
387.6698914,388.2999878,381.6932983,384.980011,5042,9/28/2022
378.1856995,386.138092,377.5004883,386.138092,8058,9/29/2022
380.8414917,385.6499939,377.5,379.2648926,3394,9/30/2022
380.6600037,380.9042053,372.2000122,374.3200073,8721,10/3/2022
388.1686096,388.9515076,384.4710083,384.4710083,4472,10/4/2022
387.5835876,389.0899963,386.3976135,387.1585999,2247,10/5/2022
390.5743103,392.5,387.5,390.0960999,2511,10/6/2022
382.6108093,393,382.6108093,389.0422974,2742,10/7/2022
380.8128052,384.2012024,379.9849854,381.0400085,2911,10/10/2022
378.3785095,379.6599121,375.25,377.2773132,4555,10/11/2022
377.0804138,380.631012,375.5799866,378.2442932,2553,10/12/2022
377.6272888,382,368.9901123,375.449585,4301,10/13/2022
378.5853882,387,378.0209045,384.7153931,2469,10/14/2022
382.3507996,384.2818909,377.8456116,379.3261108,4825,10/17/2022
383.5014038,389.1000061,383.5014038,385.5697937,1984,10/18/2022
384.8122864,387.8106079,384.1000061,385.9856873,2713,10/19/2022
385.4570923,386.9403076,381.6885071,383.3503113,1206,10/20/2022
383.7580872,385,379.2000122,381.0192871,1341,10/21/2022
388.1799927,391.0100098,385,387.8999939,2461,10/24/2022
392.0387878,392.1199951,388.34021,390.7603149,1475,10/25/2022
392.6249084,393.0595093,388.7832031,390.0408936,3886,10/26/2022
391.5331116,393,388.1000061,389.2533875,2863,10/27/2022
394.5595093,395.2116089,386.5,386.8154907,3412,10/28/2022
397.1400146,399.3999939,395.6000977,396.7175903,4523,10/31/2022
398.2828064,401.3399048,397,399.8228149,4187,11/1/2022
395.7648926,398.9455872,395.0100098,398.6404114,2272,11/2/2022
391.519989,393.2298889,388,392.1799927,3604,11/3/2022
388.1358032,393.75,386.7099915,390.9100037,4189,11/4/2022
389.8216858,391.5100098,388.2999878,388.4309998,3628,11/7/2022
393.5574036,393.5574036,390,390.0599976,1899,11/8/2022
389.1729126,391.9183044,388.6294861,391.7200012,4061,11/9/2022
397.9562073,398.0249939,386.7200012,386.884613,2862,11/10/2022
396.9255981,401.6453857,396.9255981,400.8001099,3143,11/11/2022
398.3588867,400.2099915,397.4414978,398.7799988,3734,11/14/2022
400.6438904,400.6895142,395.7102051,397.0593872,3609,11/15/2022
395.1164856,398.9931946,394.1332092,398.6199951,2125,11/16/2022
393.3888855,396.8499146,391.7096863,396.480011,2969,11/17/2022
396.2329102,398.1646118,394,394.0732117,1399,11/18/2022
397.6072998,399.25,397,397.7900085,2801,11/21/2022
400.4555054,400.6043091,397.1000061,398.1225891,2039,11/22/2022
401.6626892,402.2698059,400.230011,400.9078979,3463,11/23/2022
402.3039856,403.2099915,400.8400879,401.4984131,3288,11/24/2022
401.7941895,403.1000061,401.25,401.9100037,6725,11/25/2022
398.78479,400.4700012,395.7000122,399.8461914,4356,11/28/2022
396.3099976,399.8198853,396.3099976,398.8222046,4305,11/29/2022
398.8500061,399.0697021,396.2000122,398.3095093,2334,11/30/2022
402.6300049,406.3900146,401.1901855,406.3900146,3111,12/1/2022
401.1895142,402.8898926,398.5,401.675293,3764,12/2/2022
397.6878967,400.5698853,397.2522888,400,4344,12/5/2022
392.2799988,397.6260986,391.6000061,396.5939941,3400,12/6/2022
389.792511,392.8599854,387.6321106,392.5799866,8593,12/7/2022
390.7073059,392.480011,389.7000122,390.2399902,3261,12/8/2022
392.5969849,393.9299927,389.7999878,392.0527954,1922,12/9/2022
391.1535034,391.875,389,390.1312866,3342,12/12/2022
396.6958008,403,393.2210083,393.875,5183,12/13/2022
396.026001,396.1000061,393,394.8468018,4046,12/14/2022
382.1817017,391.3099976,381.7499084,390.2721863,9042,12/15/2022
379.2680054,382.519989,377.7999878,382.0795898,5974,12/16/2022
377.6148987,381.1899109,377.6148987,379.7561951,3578,12/19/2022
376.2905884,377.8598938,373.2000122,373.9899902,3456,12/20/2022
382.9100952,383.2250061,377.0603027,378.20401,4136,12/21/2022
377.1231079,383.5799866,376.5499878,382.7200012,2874,12/22/2022
377.7564087,379.6196899,376,377.8850098,2644,12/23/2022
378.15271,381.6314087,377,381.3800049,3149,12/27/2022
376.0712891,379.2737122,375.7999878,378.9708862,2970,12/28/2022
378.9899902,379.0979004,374,374.5350952,2666,12/29/2022
375.1888123,378.1799011,374.6000061,377.4772949,5397,12/30/2022
383.7455139,385.2795105,378.4132996,385.2795105,2323,1/2/2023
380.0147095,386.1881104,380,381.8283081,3478,1/3/2023
383.4866943,383.4866943,380.1000061,381.0499878,1587,1/4/2023
381.1838074,385,380.0939941,381.4200134,5427,1/5/2023
384.860199,385.4299927,381.1000061,381.6630859,2564,1/6/2023
387.1473999,387.839386,384.6842041,385.0700073,4069,1/9/2023
382.9223938,384.3590088,381.6513062,382.7954102,4211,1/10/2023
386.8523865,387.219696,384.6810913,384.894989,2515,1/11/2023
387.6954041,390.3099976,382.5,388.8800049,3373,1/12/2023
388.7840881,389.5866089,386.0201111,388.1073914,4393,1/13/2023
390.8353882,391.3450928,389.2862854,390.601593,3391,1/16/2023
391.8981934,393.2749023,389.2900085,390.1173096,4781,1/17/2023
389.6044922,392.8999939,389.6044922,391.5299988,3347,1/18/2023
383.9512939,387.1098938,383.5599976,386.9360962,3438,1/19/2023
386.7999878,386.7999878,383.4999084,384.8276978,2871,1/20/2023
392.6817932,393.1618042,386.7999878,387.6673889,3260,1/23/2023
391.7168884,392.6000061,390.4700012,392.1014099,4250,1/24/2023
388.7134094,391.3988037,386.2684021,391.2203064,3478,1/25/2023
393.3197021,394.3233032,392,392.2290039,2511,1/26/2023
396.75,397.2243958,394,394.5047913,3130,1/27/2023
394.9298096,395.7109985,392.2999878,394.655304,5045,1/30/2023
394.6288147,394.9726868,391,393.991394,8726,1/31/2023
393.9295044,396.2467957,392.7705994,395.8422852,3735,2/1/2023
403.4708862,403.4708862,396.7085876,397.2215881,4511,2/2/2023
405.8055115,405.8055115,400.1304932,401.4458008,3313,2/3/2023
403.6130981,403.6130981,400.5000916,402.303894,2677,2/6/2023
404.4645081,404.5934143,402.8742065,403.583313,2896,2/7/2023
403.7907104,407.1841125,403.7907104,406.9194946,3095,2/8/2023
404.5138855,407.5,404.3778076,406.4985962,2671,2/9/2023
402.2528076,402.9144897,399.5986938,400.9153137,5066,2/10/2023
405.166687,405.604187,402.5,402.5632935,3113,2/13/2023
403.2296143,407,403.2296143,405.6614075,3545,2/14/2023
406.8276062,407,403.7000122,403.8633118,4469,2/15/2023
406.704895,409,404.3999939,408.8341064,2607,2/16/2023
401.8181152,404.3988037,401.3493042,403.1440125,5455,2/17/2023
402.1914978,403.5498962,402.0100098,402.7294006,1789,2/20/2023
398.509613,402.2518005,398.2735901,401.7683105,5916,2/21/2023
398.3822937,398.9031067,396.3413086,397.8052063,3312,2/22/2023
398.2760925,401.3995056,398,399.5611877,1978,2/23/2023
396.0722961,400.6296997,394.7474976,400.4194031,2704,2/24/2023
398.1430969,400.7047119,398.1430969,399.1111145,6031,2/27/2023
397.0596924,398.5838013,395.7384033,396.5788879,4101,2/28/2023
392.7562866,396.913208,391.7828979,396.6853943,3977,3/1/2023
394.7203064,395.3157959,391.2999878,391.5802002,2486,3/2/2023
401.1592102,401.3912964,397.2549133,397.7080078,3371,3/3/2023
402.776001,403.2976074,401.3429871,402.6788025,3591,3/6/2023
400.3869934,402.8742981,400,401.4502869,3988,3/7/2023
399.4797974,401.2398071,399.3753967,400.0224915,2911,3/8/2023
399.915802,401.3583984,398.5726929,399.9997864,2170,3/9/2023
391.2781067,395,386.3999939,390,8876,3/10/2023
381.8071899,387.8396912,378.2000122,387.236908,12629,3/13/2023
387.5492859,393,381.8099976,382.9007874,5804,3/14/2023
384.3168945,387.3937073,381,385.8494873,7266,3/15/2023
389.302002,390.3891907,384,387.4151917,5690,3/16/2023
386.2344055,392.1813965,385.25,391.5509033,3158,3/17/2023
386,388.5675964,382,384.5704956,4048,3/20/2023
389.6282959,391.0226135,388.7999878,388.8782043,2164,3/21/2023
390.2731018,391.9808044,390.0032959,390.4545898,5257,3/22/2023
387.2174988,388.5133057,383.7999878,384.9353027,3158,3/23/2023
386.1239014,387.1987,383.7999878,386.2998047,5703,3/24/2023
389.1973877,391.1003113,388.4024963,390.6083984,6522,3/27/2023
387.1647949,389.9660034,386.5,389.9660034,2839,3/28/2023
391.1836853,391.9916077,389.5932007,390.4955139,3511,3/29/2023
393.0515137,394.1991882,392,393.3924866,4565,3/30/2023
397.338501,397.924408,393.2604065,394.1726074,4463,3/31/2023
398.5672913,400.2720032,398,400.2305908,3694,4/3/2023
396.2138977,401.0472107,395.4490051,399.7279053,6470,4/4/2023
395.2348938,397.0412903,394.5515137,396.2878113,3798,4/5/2023
395.5935059,396.9985046,394.9957886,396.0293884,3554,4/6/2023
398.271698,399.4757996,397.4899902,399.4111938,3193,4/11/2023
396.6520996,400.1000061,395.6000061,398.1095886,2008,4/12/2023
395.9454041,396.6438904,394.1000061,396.4258118,3855,4/13/2023
398.7380981,400.5877991,397.2000122,397.6413879,3953,4/14/2023
400.6771851,401.6502075,399.6983948,400.2536011,3418,4/17/2023
401.2113953,403.513092,400.8500061,402.3156128,6114,4/18/2023
400.6080017,401.2319946,399.5,400.8403931,1560,4/19/2023
399.4295959,400.8261108,398.5,400.5245972,3869,4/20/2023
399.3514099,400.1879883,398.2355957,399.9147949,3320,4/21/2023
397.6859131,399.20401,397.3963013,398.3713989,2634,4/24/2023
396.9056091,397.7941895,395.9318848,396.7398071,3196,4/25/2023
392.946106,395.2056885,390.6306152,395.013092,3110,4/26/2023
394.9399109,395.2319946,391.7510071,392.72229,2416,4/27/2023
398.5882874,399.7799988,395.9000854,397.3192139,4578,4/28/2023
394.7336121,401.480011,394.3143005,400.9248047,4612,5/2/2023
395.1025085,399,394.6000061,396.4881897,2279,5/3/2023
392.2396851,396,390.5,392.8573914,6269,5/4/2023
397.4255981,398.0427856,392.5570984,393.2215881,2951,5/5/2023
399.0813904,399.4782104,397.6314087,397.8338928,2139,5/8/2023
400.3504944,400.3504944,398.7004089,399.4796143,2130,5/9/2023
399.6213989,401.3002014,398.2799988,399.7965088,2956,5/10/2023
400.7644043,403.1617126,399.3500061,402.6427917,3027,5/11/2023
402.1503906,403.758606,401.4436035,402.0606079,4399,5/12/2023
403.2861023,404.4809875,401.8099976,403.8905029,3603,5/15/2023
402.7106018,403.6507874,401.980011,402.763092,1445,5/16/2023
403.7326965,404.5,401.5,401.8558044,1588,5/17/2023
409.4595032,410,406.2514954,406.2514954,5523,5/18/2023
409.2930908,412.0136108,409.2930908,410.9078979,2060,5/19/2023
410.8005066,411.1119995,408.8059998,409.7166138,2539,5/22/2023
409.8554077,410.7000122,408.8999939,409.6126099,2904,5/23/2023
403.3944092,406.0855103,402.0480957,405.6785889,4172,5/24/2023
405.2179871,407.4968872,404.4710083,405.8140869,4120,5/25/2023
410.8262024,412.0177917,405.25,406.5741882,10889,5/26/2023
412.3599854,412.6552124,411.6654968,412.4295959,2090,5/29/2023
410.20401,413.7997131,409.8500061,412.7034912,4153,5/30/2023
407.8757935,411.2362061,407.380188,409.4610901,4901,5/31/2023
408.1193848,411.8796082,407.2000122,409.9656067,8852,6/1/2023
417.4624939,417.7442932,411.611908,411.9966125,4831,6/2/2023
418.6983032,420.0408936,417.4190063,418.7080078,3836,6/5/2023
419.2052002,419.8999939,417,417.4034119,2133,6/6/2023
418.4487,419.6550903,417.7000122,419.2124023,1991,6/7/2023
416.2413025,417.4233093,414.7597046,416.6976013,2766,6/8/2023
418.3183899,419.64151,416.1000061,417.0809021,1993,6/9/2023
419.4941101,419.9999084,418.0061951,419.9500122,3796,6/12/2023
423.3670959,423.5940857,420.0000916,421.3366089,8372,6/13/2023
423.4046936,424.7262878,422.223999,423.5841064,7891,6/14/2023
421.9537964,422.7022095,418.6495056,422.3965149,4139,6/15/2023
423.8269958,424.8999939,422.3001099,422.8196106,2327,6/16/2023
421.3110962,422.9890137,421,422.1759033,4142,6/19/2023
